Predicted_SOC
2.156972885131836
2.1566126495599747
2.1553322672843933
2.157449349761009
2.1591275930404663
2.160640060901642
2.1609075367450714
2.1607205271720886
2.1611373871564865
2.1610859781503677
2.1610014140605927
2.15994194149971
2.1590854972600937
2.1584026515483856
2.1578602492809296
2.157442271709442
2.157163992524147
2.157009020447731
2.156970649957657
2.157049998641014
2.157209813594818
2.157430350780487
2.1576769649982452
2.157915383577347
2.1581314504146576
2.158293128013611
2.1583925932645798
2.157612517476082
2.1591737866401672
2.160361036658287
2.1611209958791733
2.1614614874124527
2.1614085882902145
2.1610457450151443
2.1604735404253006
2.1597858518362045
2.159075438976288
2.1584268659353256
2.157890796661377
2.1575115621089935
2.1572813391685486
2.157200872898102
2.1572545170783997
2.1573975682258606
2.157597988843918
2.1578308194875717
2.158050984144211
2.1582480520009995
2.1584004163742065
2.1584980189800262
2.158552408218384
2.158549055457115
2.158510684967041
2.1584566682577133
2.1583765745162964
2.1582968533039093
2.1582290530204773
2.1581657230854034
2.158118784427643
2.1580878645181656
2.158079296350479
2.1572697907686234
2.158863842487335
2.160131186246872
2.1609824150800705
2.1614257246255875
2.1614745259284973
2.161198854446411
2.1606776863336563
2.160021662712097
2.1593332290649414
2.1586768329143524
2.1581262350082397
2.157704532146454
2.1574392914772034
2.157323807477951
2.157336473464966
2.1574586629867554
2.157635986804962
2.157849073410034
2.1580740809440613
2.1582715213298798
2.1584350615739822
2.1585430949926376
2.1586094051599503
2.1586254239082336
2.1585993468761444
2.158539369702339
2.1584682166576385
2.158396691083908
2.158321812748909
2.157442271709442
2.1589670330286026
2.1601781249046326
2.1615393459796906
2.160923182964325
2.1594904363155365
2.159572020173073
2.1596726030111313
2.15974822640419
2.15972438454628
2.159605547785759
2.1593932062387466
2.15911902487278
2.1588172763586044
2.1585240960121155
2.1582771092653275
2.158084884285927
2.157963067293167
2.1579131484031677
2.157912403345108
2.1579671651124954
2.1580539643764496
2.1581582725048065
2.1582629531621933
2.1583538502454758
2.158427983522415
2.158479765057564
2.1585065871477127
2.1585173904895782
2.158503979444504
2.1584756672382355
2.15844064950943
2.158404141664505
2.158365771174431
2.1583400666713715
2.158316969871521
2.1583043038845062
2.158302068710327
2.1583054214715958
2.1583113819360733
2.157505974173546
2.1590959280729294
2.16035358607769
2.1611981093883514
2.161623537540436
2.1616559475660324
2.161359041929245
2.160828560590744
2.1601658314466476
2.159467339515686
2.158811315894127
2.1582581102848053
2.157844603061676
2.1575864404439926
2.1574772894382477
2.15749554336071
2.15761661529541
2.157801389694214
2.1580204367637634
2.15824618935585
2.1584436297416687
2.1585993468761444
2.1587103605270386
2.158765494823456
2.158789336681366
2.15875506401062
2.1587014198303223
2.158626914024353
2.1585501730442047
2.158479392528534
2.1584179252386093
2.1583668887615204
2.1583382040262222
2.1583229303359985
2.158324420452118
2.1583355963230133
2.158358320593834
2.1583888679742813
2.1584123373031616
2.1584369242191315
2.1584544330835342
2.1584738045930862
2.1584779024124146
2.158483862876892
2.1584782749414444
2.158476412296295
2.1584633737802505
2.1584581583738327
2.1584488451480865
2.158442884683609
2.158435434103012
2.1584294736385345
2.157611772418022
2.1591946482658386
2.160433307290077
2.1612685173749924
